a : -534.0000, 0 -> 6
b : -814.0000, 0 -> 5
a : -359.0000, 1 -> 6
b : -655.0000, 1 -> 5
a : -1000.0000, 2 -> 4
b : -296.0000, 2 -> 4
a : 932.0000, 3 -> 5
b : -632.0000, 3 -> 6
a : 110.0000, 4 -> 0
b : 358.0000, 4 -> 3
a : 35.0000, 5 -> 2
b : 134.0000, 5 -> 6
a : 0.0000, 6 -> 4
b : -164.0000, 6 -> 7
a : -179.0000, 7 -> 3
b : 244.0000, 7 -> 3
b : -824.0000, 0 -> 3
a : 626.0000, 1 -> 5
a : 350.0000, 2 -> 5
a : -533.0000, 3 -> 2
a : 838.0000, 4 -> 2
a : 717.0000, 5 -> 3
b : -657.0000, 6 -> 3
a : 840.0000, 7 -> 7
b : -562.0000, 4 -> 1
