a : -228.0000, 0 -> 3
b : -453.0000, 0 -> 1
c : 70.0000, 0 -> 0
d : -190.0000, 0 -> 2
a : 705.0000, 1 -> 0
b : -596.0000, 1 -> 3
c : -253.0000, 1 -> 1
d : -840.0000, 1 -> 0
a : 707.0000, 2 -> 1
b : -137.0000, 2 -> 3
c : 295.0000, 2 -> 3
d : 457.0000, 2 -> 2
a : -78.0000, 3 -> 2
b : 397.0000, 3 -> 0
c : -752.0000, 3 -> 0
d : -752.0000, 3 -> 2
c : -153.0000, 0 -> 3
c : 405.0000, 0 -> 1
a : -287.0000, 1 -> 2
a : -124.0000, 1 -> 3
b : 214.0000, 2 -> 2
a : 341.0000, 2 -> 0
c : -160.0000, 3 -> 2
d : -709.0000, 3 -> 3
