a : 884.0000, 0 -> 3
b : -931.0000, 0 -> 6
a : -499.0000, 1 -> 5
b : -181.0000, 1 -> 3
a : 153.0000, 2 -> 1
b : -542.0000, 2 -> 3
a : 971.0000, 3 -> 1
b : -268.0000, 3 -> 7
a : -499.0000, 4 -> 0
b : 138.0000, 4 -> 3
a : 374.0000, 5 -> 3
b : -701.0000, 5 -> 0
a : -618.0000, 6 -> 2
b : -748.0000, 6 -> 1
a : 814.0000, 7 -> 5
b : 311.0000, 7 -> 4
a : 290.0000, 0 -> 7
a : 946.0000, 1 -> 1
b : 832.0000, 2 -> 6
b : -297.0000, 3 -> 5
a : 241.0000, 4 -> 6
a : 232.0000, 5 -> 7
b : -219.0000, 6 -> 5
b : -823.0000, 7 -> 6
