a : 321.0000, 0 -> 2
b : -602.0000, 0 -> 0
c : 19.0000, 0 -> 3
d : -67.0000, 0 -> 3
a : 15.0000, 1 -> 1
b : -827.0000, 1 -> 2
c : -325.0000, 1 -> 3
d : -889.0000, 1 -> 1
a : -989.0000, 2 -> 0
b : -779.0000, 2 -> 0
c : -701.0000, 2 -> 3
d : -994.0000, 2 -> 0
a : 37.0000, 3 -> 1
b : -243.0000, 3 -> 1
c : 524.0000, 3 -> 3
d : 316.0000, 3 -> 0
b : -842.0000, 0 -> 2
d : -256.0000, 0 -> 2
c : 22.0000, 1 -> 1
d : 608.0000, 1 -> 2
b : 391.0000, 2 -> 2
d : -303.0000, 2 -> 2
b : -456.0000, 3 -> 2
a : 23.0000, 3 -> 2
