a : -285.0000, 0 -> 3
b : -163.0000, 0 -> 1
c : -884.0000, 0 -> 3
d : -950.0000, 0 -> 2
a : -389.0000, 1 -> 1
b : -946.0000, 1 -> 1
c : 958.0000, 1 -> 0
d : 977.0000, 1 -> 0
a : 25.0000, 2 -> 3
b : 112.0000, 2 -> 2
c : -800.0000, 2 -> 3
d : 172.0000, 2 -> 3
a : 737.0000, 3 -> 3
b : 238.0000, 3 -> 2
c : -874.0000, 3 -> 3
d : -354.0000, 3 -> 0
b : 231.0000, 0 -> 2
a : -580.0000, 0 -> 2
b : -907.0000, 1 -> 2
d : -602.0000, 1 -> 3
d : -158.0000, 2 -> 2
a : 519.0000, 2 -> 0
c : -935.0000, 3 -> 0
d : 627.0000, 3 -> 1
