a : -990.0000, 0 -> 6
b : 98.0000, 0 -> 1
a : -968.0000, 1 -> 3
b : 982.0000, 1 -> 2
a : -143.0000, 2 -> 2
b : -36.0000, 2 -> 0
a : -911.0000, 3 -> 4
b : 745.0000, 3 -> 7
a : 601.0000, 4 -> 6
b : 793.0000, 4 -> 4
a : -21.0000, 5 -> 4
b : 476.0000, 5 -> 5
a : 327.0000, 6 -> 6
b : 786.0000, 6 -> 7
a : 258.0000, 7 -> 6
b : -54.0000, 7 -> 6
b : -859.0000, 0 -> 2
b : -635.0000, 1 -> 1
b : 10.0000, 2 -> 7
b : 982.0000, 3 -> 2
a : 659.0000, 4 -> 3
a : -119.0000, 5 -> 7
b : 202.0000, 6 -> 0
b : -429.0000, 7 -> 1
a : 649.0000, 3 -> 5
