a : 934.0000, 0 -> 3
b : 611.0000, 0 -> 4
a : 98.0000, 1 -> 1
b : 330.0000, 1 -> 3
a : 906.0000, 2 -> 4
b : 293.0000, 2 -> 7
a : -890.0000, 3 -> 4
b : -116.0000, 3 -> 5
a : -399.0000, 4 -> 3
b : 844.0000, 4 -> 1
a : -535.0000, 5 -> 2
b : 205.0000, 5 -> 0
a : 484.0000, 6 -> 6
b : -97.0000, 6 -> 7
a : 971.0000, 7 -> 7
b : -731.0000, 7 -> 1
a : -964.0000, 0 -> 6
a : -971.0000, 1 -> 4
b : -217.0000, 2 -> 6
a : -444.0000, 3 -> 2
b : 314.0000, 4 -> 0
a : 900.0000, 5 -> 7
b : 281.0000, 6 -> 6
b : 828.0000, 7 -> 7
