a : 790.0000, 0 -> 7
b : -170.0000, 0 -> 4
c : -655.0000, 0 -> 4
d : -947.0000, 0 -> 3
a : 82.0000, 1 -> 6
b : 189.0000, 1 -> 7
c : 494.0000, 1 -> 5
d : -642.0000, 1 -> 4
a : 609.0000, 2 -> 4
b : -873.0000, 2 -> 5
c : -807.0000, 2 -> 7
d : -435.0000, 2 -> 0
a : -536.0000, 3 -> 2
b : -485.0000, 3 -> 5
c : -944.0000, 3 -> 5
d : 914.0000, 3 -> 6
a : 421.0000, 4 -> 2
b : -401.0000, 4 -> 6
c : 319.0000, 4 -> 4
d : 378.0000, 4 -> 3
a : -320.0000, 5 -> 7
b : -370.0000, 5 -> 6
c : -307.0000, 5 -> 5
d : 539.0000, 5 -> 6
a : -472.0000, 6 -> 2
b : 872.0000, 6 -> 5
c : -524.0000, 6 -> 3
d : 824.0000, 6 -> 0
a : -830.0000, 7 -> 2
b : -343.0000, 7 -> 6
c : 797.0000, 7 -> 4
d : -567.0000, 7 -> 5
d : 388.0000, 0 -> 4
a : 93.0000, 0 -> 6
b : -57.0000, 1 -> 0
c : 560.0000, 1 -> 6
a : 978.0000, 2 -> 5
b : 166.0000, 2 -> 6
b : 900.0000, 3 -> 3
b : -762.0000, 3 -> 7
b : 407.0000, 4 -> 4
d : 13.0000, 4 -> 0
c : -738.0000, 5 -> 1
b : -175.0000, 5 -> 5
b : 720.0000, 6 -> 3
a : 7.0000, 6 -> 6
d : -109.0000, 7 -> 1
a : -807.0000, 7 -> 6
