a : -407.0000, 0 -> 4
b : -831.0000, 0 -> 3
a : 371.0000, 1 -> 3
b : 542.0000, 1 -> 5
a : -358.0000, 2 -> 6
b : -27.0000, 2 -> 6
a : 787.0000, 3 -> 4
b : -80.0000, 3 -> 1
a : 994.0000, 4 -> 1
b : -793.0000, 4 -> 2
a : 290.0000, 5 -> 4
b : 618.0000, 5 -> 0
a : 459.0000, 6 -> 4
b : 802.0000, 6 -> 4
a : -123.0000, 7 -> 0
b : -983.0000, 7 -> 5
b : -696.0000, 0 -> 4
b : -448.0000, 1 -> 1
b : 149.0000, 2 -> 2
b : 1.0000, 3 -> 6
a : 756.0000, 4 -> 3
b : 652.0000, 5 -> 3
a : 402.0000, 6 -> 6
b : -266.0000, 7 -> 0
b : 789.0000, 6 -> 7
