a : 291.0000, 0 -> 0
b : 838.0000, 0 -> 1
c : -74.0000, 0 -> 2
d : -13.0000, 0 -> 6
a : -854.0000, 1 -> 3
b : -626.0000, 1 -> 7
c : 247.0000, 1 -> 0
d : 598.0000, 1 -> 3
a : -979.0000, 2 -> 4
b : 84.0000, 2 -> 0
c : -32.0000, 2 -> 7
d : -40.0000, 2 -> 2
a : 913.0000, 3 -> 5
b : 283.0000, 3 -> 5
c : -385.0000, 3 -> 5
d : 722.0000, 3 -> 1
a : 340.0000, 4 -> 4
b : 86.0000, 4 -> 3
c : 987.0000, 4 -> 5
d : -667.0000, 4 -> 0
a : -23.0000, 5 -> 3
b : -915.0000, 5 -> 5
c : 669.0000, 5 -> 7
d : 26.0000, 5 -> 4
a : -959.0000, 6 -> 5
b : -541.0000, 6 -> 1
c : -657.0000, 6 -> 5
d : 984.0000, 6 -> 1
a : 366.0000, 7 -> 0
b : -792.0000, 7 -> 7
c : -734.0000, 7 -> 4
d : 571.0000, 7 -> 7
b : 826.0000, 0 -> 3
a : 348.0000, 0 -> 1
d : 455.0000, 1 -> 2
b : -55.0000, 1 -> 0
a : -116.0000, 2 -> 0
c : 686.0000, 2 -> 2
d : 255.0000, 3 -> 3
d : -765.0000, 3 -> 6
d : 513.0000, 4 -> 6
b : -886.0000, 4 -> 5
c : -363.0000, 5 -> 5
c : 246.0000, 5 -> 2
d : -426.0000, 6 -> 5
c : -490.0000, 6 -> 6
b : -687.0000, 7 -> 0
a : 73.0000, 7 -> 3
