a : -991.0000, 0 -> 0
b : -167.0000, 0 -> 6
c : 348.0000, 0 -> 2
d : 53.0000, 0 -> 6
a : -333.0000, 1 -> 6
b : -152.0000, 1 -> 7
c : -468.0000, 1 -> 7
d : 956.0000, 1 -> 4
a : -873.0000, 2 -> 7
b : 697.0000, 2 -> 5
c : 562.0000, 2 -> 6
d : 336.0000, 2 -> 5
a : 881.0000, 3 -> 2
b : 677.0000, 3 -> 0
c : 893.0000, 3 -> 3
d : 36.0000, 3 -> 4
a : 268.0000, 4 -> 3
b : -260.0000, 4 -> 6
c : 548.0000, 4 -> 3
d : -843.0000, 4 -> 0
a : -627.0000, 5 -> 1
b : 49.0000, 5 -> 2
c : 692.0000, 5 -> 3
d : 774.0000, 5 -> 7
a : -759.0000, 6 -> 1
b : -427.0000, 6 -> 5
c : 679.0000, 6 -> 3
d : -576.0000, 6 -> 2
a : 177.0000, 7 -> 0
b : 65.0000, 7 -> 2
c : 334.0000, 7 -> 1
d : 467.0000, 7 -> 6
d : 694.0000, 0 -> 2
c : 15.0000, 0 -> 6
c : 287.0000, 1 -> 3
a : -978.0000, 1 -> 3
a : -163.0000, 2 -> 2
d : -688.0000, 2 -> 0
a : 178.0000, 3 -> 5
d : 310.0000, 3 -> 7
b : 902.0000, 4 -> 4
c : 516.0000, 4 -> 4
b : 364.0000, 5 -> 6
d : -503.0000, 5 -> 5
d : 834.0000, 6 -> 6
a : -839.0000, 6 -> 7
c : -161.0000, 7 -> 7
a : -63.0000, 7 -> 4
