a : 108.0000, 0 -> 0
b : -228.0000, 0 -> 4
c : 399.0000, 0 -> 6
d : -281.0000, 0 -> 2
a : 394.0000, 1 -> 6
b : 510.0000, 1 -> 0
c : 339.0000, 1 -> 1
d : -389.0000, 1 -> 5
a : -372.0000, 2 -> 4
b : -666.0000, 2 -> 2
c : 550.0000, 2 -> 7
d : 228.0000, 2 -> 4
a : 68.0000, 3 -> 5
b : 231.0000, 3 -> 7
c : -188.0000, 3 -> 5
d : -821.0000, 3 -> 4
a : -962.0000, 4 -> 1
b : 326.0000, 4 -> 7
c : 122.0000, 4 -> 3
d : 575.0000, 4 -> 7
a : 961.0000, 5 -> 5
b : 461.0000, 5 -> 7
c : -747.0000, 5 -> 3
d : 972.0000, 5 -> 1
a : -691.0000, 6 -> 3
b : -994.0000, 6 -> 0
c : -560.0000, 6 -> 3
d : 998.0000, 6 -> 2
a : -843.0000, 7 -> 2
b : -635.0000, 7 -> 0
c : -270.0000, 7 -> 4
d : -17.0000, 7 -> 4
d : 295.0000, 0 -> 6
a : 692.0000, 0 -> 7
b : -974.0000, 1 -> 1
d : 686.0000, 1 -> 3
a : 503.0000, 2 -> 6
d : -770.0000, 2 -> 0
d : -941.0000, 3 -> 6
c : 613.0000, 3 -> 2
b : -284.0000, 4 -> 0
b : -880.0000, 4 -> 1
b : 415.0000, 5 -> 1
c : -973.0000, 5 -> 2
b : -871.0000, 6 -> 4
b : 291.0000, 6 -> 2
d : -541.0000, 7 -> 0
d : 702.0000, 7 -> 5
