a : 792.0000, 0 -> 1
b : 11.0000, 0 -> 3
c : 990.0000, 0 -> 1
d : -60.0000, 0 -> 3
a : -4.0000, 1 -> 2
b : -28.0000, 1 -> 0
c : -199.0000, 1 -> 1
d : -685.0000, 1 -> 0
a : 446.0000, 2 -> 3
b : 227.0000, 2 -> 0
c : 790.0000, 2 -> 0
d : -408.0000, 2 -> 2
a : -397.0000, 3 -> 0
b : 234.0000, 3 -> 0
c : 199.0000, 3 -> 0
d : 768.0000, 3 -> 3
b : -527.0000, 0 -> 2
d : 85.0000, 0 -> 2
b : -780.0000, 1 -> 2
d : 25.0000, 1 -> 1
c : -111.0000, 2 -> 3
d : -59.0000, 2 -> 0
d : 172.0000, 3 -> 2
c : 26.0000, 3 -> 3
