a : -963.0000, 0 -> 4
b : -897.0000, 0 -> 5
a : 186.0000, 1 -> 7
b : -112.0000, 1 -> 0
a : 909.0000, 2 -> 4
b : -357.0000, 2 -> 2
a : 981.0000, 3 -> 3
b : 424.0000, 3 -> 0
a : 171.0000, 4 -> 1
b : -765.0000, 4 -> 3
a : 575.0000, 5 -> 7
b : 726.0000, 5 -> 4
a : -428.0000, 6 -> 3
b : -364.0000, 6 -> 6
a : 611.0000, 7 -> 0
b : 431.0000, 7 -> 0
a : 941.0000, 0 -> 2
b : -594.0000, 1 -> 4
a : 775.0000, 2 -> 6
a : 369.0000, 3 -> 0
b : -927.0000, 4 -> 6
b : -326.0000, 5 -> 5
a : -341.0000, 6 -> 2
b : 84.0000, 7 -> 7
