a : 903.0000, 0 -> 2
b : -867.0000, 0 -> 1
c : -754.0000, 0 -> 0
d : 444.0000, 0 -> 0
a : -866.0000, 1 -> 0
b : -437.0000, 1 -> 0
c : 9.0000, 1 -> 1
d : 210.0000, 1 -> 1
a : 88.0000, 2 -> 2
b : 799.0000, 2 -> 2
c : 352.0000, 2 -> 0
d : 248.0000, 2 -> 1
a : -436.0000, 3 -> 0
b : 741.0000, 3 -> 1
c : 643.0000, 3 -> 1
d : -922.0000, 3 -> 0
c : -78.0000, 0 -> 1
a : -400.0000, 0 -> 0
d : 184.0000, 1 -> 2
a : 266.0000, 1 -> 1
b : -565.0000, 2 -> 3
a : -791.0000, 2 -> 3
a : -99.0000, 3 -> 2
b : 128.0000, 3 -> 0
