a : -320.0000, 0 -> 4
b : 377.0000, 0 -> 6
a : 746.0000, 1 -> 3
b : -992.0000, 1 -> 1
a : -431.0000, 2 -> 5
b : -231.0000, 2 -> 5
a : 18.0000, 3 -> 3
b : -161.0000, 3 -> 5
a : -108.0000, 4 -> 2
b : -536.0000, 4 -> 7
a : -113.0000, 5 -> 5
b : 757.0000, 5 -> 4
a : -931.0000, 6 -> 0
b : 899.0000, 6 -> 2
a : -286.0000, 7 -> 6
b : 870.0000, 7 -> 5
a : -777.0000, 0 -> 2
a : -733.0000, 1 -> 6
a : 678.0000, 2 -> 0
b : -44.0000, 3 -> 6
b : 625.0000, 4 -> 5
a : 463.0000, 5 -> 4
b : 775.0000, 6 -> 1
a : -779.0000, 7 -> 0
