a : -661.0000, 0 -> 1
b : 832.0000, 0 -> 0
c : -792.0000, 0 -> 1
d : 444.0000, 0 -> 1
a : 164.0000, 1 -> 1
b : -674.0000, 1 -> 1
c : 707.0000, 1 -> 7
d : -314.0000, 1 -> 1
a : 436.0000, 2 -> 7
b : 197.0000, 2 -> 4
c : -123.0000, 2 -> 6
d : -311.0000, 2 -> 3
a : 366.0000, 3 -> 1
b : 766.0000, 3 -> 6
c : -537.0000, 3 -> 7
d : 211.0000, 3 -> 4
a : -345.0000, 4 -> 3
b : -503.0000, 4 -> 5
c : 425.0000, 4 -> 7
d : -960.0000, 4 -> 3
a : 5.0000, 5 -> 5
b : -622.0000, 5 -> 3
c : -169.0000, 5 -> 5
d : -217.0000, 5 -> 5
a : 113.0000, 6 -> 1
b : -12.0000, 6 -> 5
c : -205.0000, 6 -> 1
d : -853.0000, 6 -> 2
a : 50.0000, 7 -> 1
b : 590.0000, 7 -> 4
c : -776.0000, 7 -> 1
d : -313.0000, 7 -> 6
a : 335.0000, 0 -> 6
d : 316.0000, 0 -> 2
a : -894.0000, 1 -> 3
c : 917.0000, 1 -> 3
c : 271.0000, 2 -> 3
d : -540.0000, 2 -> 0
c : -64.0000, 3 -> 1
a : 812.0000, 3 -> 3
b : -872.0000, 4 -> 1
a : -227.0000, 4 -> 7
c : -635.0000, 5 -> 1
c : -542.0000, 5 -> 4
a : -237.0000, 6 -> 0
d : -875.0000, 6 -> 3
d : -181.0000, 7 -> 4
a : -371.0000, 7 -> 4
