a : -919.0000, 0 -> 2
b : 398.0000, 0 -> 4
c : 513.0000, 0 -> 7
d : -488.0000, 0 -> 0
a : 748.0000, 1 -> 0
b : -982.0000, 1 -> 1
c : -512.0000, 1 -> 7
d : 991.0000, 1 -> 5
a : -147.0000, 2 -> 3
b : 590.0000, 2 -> 1
c : -165.0000, 2 -> 2
d : -922.0000, 2 -> 7
a : -53.0000, 3 -> 6
b : -892.0000, 3 -> 2
c : -472.0000, 3 -> 2
d : 961.0000, 3 -> 4
a : 396.0000, 4 -> 1
b : -657.0000, 4 -> 3
c : -11.0000, 4 -> 6
d : -820.0000, 4 -> 1
a : -603.0000, 5 -> 2
b : 837.0000, 5 -> 0
c : 858.0000, 5 -> 0
d : 866.0000, 5 -> 7
a : 209.0000, 6 -> 1
b : -272.0000, 6 -> 0
c : 650.0000, 6 -> 4
d : -503.0000, 6 -> 6
a : -213.0000, 7 -> 4
b : 522.0000, 7 -> 1
c : -379.0000, 7 -> 2
d : 641.0000, 7 -> 2
b : -835.0000, 0 -> 6
c : -192.0000, 0 -> 0
c : 994.0000, 1 -> 4
b : 225.0000, 1 -> 3
d : -324.0000, 2 -> 2
c : -611.0000, 2 -> 4
a : 226.0000, 3 -> 2
a : -108.0000, 3 -> 4
d : 982.0000, 4 -> 5
b : 714.0000, 4 -> 5
c : -156.0000, 5 -> 7
d : -196.0000, 5 -> 4
a : -720.0000, 6 -> 3
a : -505.0000, 6 -> 4
b : 246.0000, 7 -> 4
d : 255.0000, 7 -> 5
