a : -671.0000, 0 -> 4
b : 552.0000, 0 -> 0
a : -618.0000, 1 -> 3
b : 354.0000, 1 -> 6
a : 74.0000, 2 -> 5
b : -559.0000, 2 -> 6
a : -310.0000, 3 -> 6
b : -821.0000, 3 -> 6
a : -218.0000, 4 -> 1
b : 846.0000, 4 -> 6
a : -223.0000, 5 -> 2
b : 376.0000, 5 -> 1
a : -390.0000, 6 -> 2
b : -447.0000, 6 -> 7
a : 804.0000, 7 -> 7
b : 109.0000, 7 -> 0
a : -685.0000, 0 -> 0
b : 849.0000, 1 -> 2
a : -600.0000, 2 -> 2
a : 940.0000, 3 -> 2
b : 409.0000, 4 -> 0
a : -4.0000, 5 -> 6
b : -620.0000, 6 -> 3
a : 756.0000, 7 -> 3
