a : -217.0000, 0 -> 3
b : -699.0000, 0 -> 2
c : 354.0000, 0 -> 0
d : -180.0000, 0 -> 3
a : 547.0000, 1 -> 1
b : 698.0000, 1 -> 2
c : 690.0000, 1 -> 2
d : -179.0000, 1 -> 3
a : 797.0000, 2 -> 1
b : 848.0000, 2 -> 3
c : -21.0000, 2 -> 3
d : 722.0000, 2 -> 2
a : 793.0000, 3 -> 2
b : -498.0000, 3 -> 2
c : 603.0000, 3 -> 3
d : -982.0000, 3 -> 3
a : -732.0000, 0 -> 1
c : 710.0000, 0 -> 2
c : 847.0000, 1 -> 1
b : -357.0000, 1 -> 0
c : 32.0000, 2 -> 1
a : 617.0000, 2 -> 0
d : 379.0000, 3 -> 0
b : 984.0000, 3 -> 1
