a : -72.0000, 0 -> 3
b : 90.0000, 0 -> 2
a : -38.0000, 1 -> 1
b : -679.0000, 1 -> 0
a : -634.0000, 2 -> 3
b : 188.0000, 2 -> 0
a : -40.0000, 3 -> 5
b : 337.0000, 3 -> 2
a : 735.0000, 4 -> 0
b : 667.0000, 4 -> 4
a : 680.0000, 5 -> 2
b : -402.0000, 5 -> 2
a : -454.0000, 6 -> 7
b : -220.0000, 6 -> 6
a : 275.0000, 7 -> 2
b : 134.0000, 7 -> 2
b : -252.0000, 0 -> 0
b : 79.0000, 1 -> 6
b : -28.0000, 2 -> 1
a : -176.0000, 3 -> 0
a : -848.0000, 4 -> 4
b : 358.0000, 5 -> 6
a : -800.0000, 6 -> 6
b : 756.0000, 7 -> 4
