a : 213.0000, 0 -> 1
b : -498.0000, 0 -> 2
c : 425.0000, 0 -> 5
d : -159.0000, 0 -> 4
a : -393.0000, 1 -> 2
b : 840.0000, 1 -> 2
c : 219.0000, 1 -> 3
d : 855.0000, 1 -> 1
a : -315.0000, 2 -> 0
b : 928.0000, 2 -> 5
c : -423.0000, 2 -> 6
d : 663.0000, 2 -> 7
a : -821.0000, 3 -> 3
b : -29.0000, 3 -> 1
c : 585.0000, 3 -> 1
d : -540.0000, 3 -> 5
a : -436.0000, 4 -> 5
b : 810.0000, 4 -> 5
c : 72.0000, 4 -> 5
d : -101.0000, 4 -> 2
a : 200.0000, 5 -> 2
b : 602.0000, 5 -> 6
c : -274.0000, 5 -> 4
d : 748.0000, 5 -> 7
a : -893.0000, 6 -> 3
b : 994.0000, 6 -> 5
c : -173.0000, 6 -> 2
d : -253.0000, 6 -> 4
a : 479.0000, 7 -> 5
b : -22.0000, 7 -> 2
c : 566.0000, 7 -> 0
d : 684.0000, 7 -> 1
a : 346.0000, 0 -> 4
c : -321.0000, 0 -> 4
b : -470.0000, 1 -> 6
a : 773.0000, 1 -> 4
b : -18.0000, 2 -> 7
c : -359.0000, 2 -> 2
a : -632.0000, 3 -> 2
d : -965.0000, 3 -> 0
d : 571.0000, 4 -> 5
c : -493.0000, 4 -> 7
b : -169.0000, 5 -> 0
c : -894.0000, 5 -> 6
c : 675.0000, 6 -> 0
d : 791.0000, 6 -> 1
a : -443.0000, 7 -> 3
b : -372.0000, 7 -> 6
