a : 90.0000, 0 -> 7
b : 186.0000, 0 -> 6
a : -344.0000, 1 -> 2
b : -485.0000, 1 -> 6
a : 911.0000, 2 -> 3
b : -429.0000, 2 -> 7
a : 474.0000, 3 -> 3
b : 270.0000, 3 -> 5
a : -955.0000, 4 -> 7
b : 678.0000, 4 -> 4
a : 382.0000, 5 -> 4
b : 809.0000, 5 -> 6
a : -764.0000, 6 -> 2
b : -943.0000, 6 -> 1
a : 568.0000, 7 -> 3
b : 324.0000, 7 -> 2
a : 732.0000, 0 -> 0
b : 885.0000, 1 -> 2
a : 460.0000, 2 -> 1
a : -835.0000, 3 -> 5
b : -413.0000, 4 -> 3
a : 982.0000, 5 -> 5
a : -498.0000, 6 -> 1
a : 536.0000, 7 -> 4
