a : -466.0000, 0 -> 2
b : -950.0000, 0 -> 2
c : -4.0000, 0 -> 2
d : 265.0000, 0 -> 0
a : -182.0000, 1 -> 3
b : 286.0000, 1 -> 1
c : -710.0000, 1 -> 2
d : -176.0000, 1 -> 1
a : 470.0000, 2 -> 3
b : -774.0000, 2 -> 1
c : 898.0000, 2 -> 3
d : -305.0000, 2 -> 1
a : -126.0000, 3 -> 3
b : 868.0000, 3 -> 2
c : -139.0000, 3 -> 3
d : -710.0000, 3 -> 3
a : -398.0000, 0 -> 3
c : 761.0000, 0 -> 3
d : 127.0000, 1 -> 2
d : -704.0000, 1 -> 0
c : 79.0000, 2 -> 2
b : -229.0000, 2 -> 3
d : 546.0000, 3 -> 1
b : -184.0000, 3 -> 0
