a : -372.0000, 0 -> 1
b : -678.0000, 0 -> 0
c : -196.0000, 0 -> 1
d : 26.0000, 0 -> 1
a : -59.0000, 1 -> 2
b : 287.0000, 1 -> 2
c : -250.0000, 1 -> 5
d : -446.0000, 1 -> 5
a : -429.0000, 2 -> 2
b : 791.0000, 2 -> 3
c : 844.0000, 2 -> 1
d : -41.0000, 2 -> 0
a : 405.0000, 3 -> 5
b : 764.0000, 3 -> 6
c : -610.0000, 3 -> 4
d : 831.0000, 3 -> 6
a : -601.0000, 4 -> 6
b : -167.0000, 4 -> 4
c : -802.0000, 4 -> 0
d : 128.0000, 4 -> 7
a : -142.0000, 5 -> 6
b : 564.0000, 5 -> 5
c : 255.0000, 5 -> 4
d : -255.0000, 5 -> 5
a : 87.0000, 6 -> 6
b : 916.0000, 6 -> 1
c : 716.0000, 6 -> 7
d : 41.0000, 6 -> 1
a : 951.0000, 7 -> 2
b : -938.0000, 7 -> 5
c : -889.0000, 7 -> 1
d : 100.0000, 7 -> 4
c : -288.0000, 0 -> 7
d : 335.0000, 0 -> 7
c : -990.0000, 1 -> 6
b : -487.0000, 1 -> 6
a : 76.0000, 2 -> 6
c : 749.0000, 2 -> 7
c : -852.0000, 3 -> 3
a : 302.0000, 3 -> 0
a : -323.0000, 4 -> 5
d : -816.0000, 4 -> 5
b : -217.0000, 5 -> 0
a : 318.0000, 5 -> 1
d : 240.0000, 6 -> 4
b : 897.0000, 6 -> 3
a : -398.0000, 7 -> 1
a : 920.0000, 7 -> 5
