a : -74.0000, 0 -> 0
b : 469.0000, 0 -> 3
a : -380.0000, 1 -> 7
b : 898.0000, 1 -> 1
a : -301.0000, 2 -> 0
b : 804.0000, 2 -> 5
a : 502.0000, 3 -> 1
b : -704.0000, 3 -> 5
a : 336.0000, 4 -> 5
b : -667.0000, 4 -> 0
a : -868.0000, 5 -> 4
b : -666.0000, 5 -> 7
a : -24.0000, 6 -> 3
b : -181.0000, 6 -> 7
a : -514.0000, 7 -> 5
b : -474.0000, 7 -> 0
b : 731.0000, 0 -> 0
b : -393.0000, 1 -> 3
b : 747.0000, 2 -> 3
b : -709.0000, 3 -> 0
b : -697.0000, 4 -> 7
a : 707.0000, 5 -> 3
b : -63.0000, 6 -> 3
b : -758.0000, 7 -> 5
a : -451.0000, 5 -> 2
a : 160.0000, 3 -> 6
