a : -931.0000, 0 -> 2
b : 382.0000, 0 -> 4
a : -349.0000, 1 -> 2
b : -510.0000, 1 -> 5
a : -146.0000, 2 -> 6
b : -594.0000, 2 -> 7
a : -913.0000, 3 -> 2
b : -583.0000, 3 -> 6
a : -814.0000, 4 -> 4
b : -891.0000, 4 -> 0
a : 436.0000, 5 -> 4
b : -945.0000, 5 -> 7
a : -412.0000, 6 -> 4
b : 589.0000, 6 -> 5
a : -401.0000, 7 -> 0
b : -516.0000, 7 -> 7
b : -827.0000, 0 -> 6
b : -171.0000, 1 -> 4
a : -283.0000, 2 -> 2
a : -40.0000, 3 -> 6
a : -137.0000, 4 -> 7
b : -733.0000, 5 -> 4
b : 312.0000, 6 -> 1
b : -823.0000, 7 -> 5
a : -656.0000, 5 -> 3
