a : -717.0000, 0 -> 7
b : -803.0000, 0 -> 5
c : -959.0000, 0 -> 4
d : 540.0000, 0 -> 0
a : 121.0000, 1 -> 0
b : -166.0000, 1 -> 3
c : 170.0000, 1 -> 6
d : 798.0000, 1 -> 0
a : -110.0000, 2 -> 7
b : 257.0000, 2 -> 4
c : 697.0000, 2 -> 7
d : -660.0000, 2 -> 6
a : 977.0000, 3 -> 3
b : -723.0000, 3 -> 2
c : 275.0000, 3 -> 0
d : -779.0000, 3 -> 0
a : 878.0000, 4 -> 2
b : -457.0000, 4 -> 7
c : -970.0000, 4 -> 7
d : 981.0000, 4 -> 7
a : -52.0000, 5 -> 6
b : 348.0000, 5 -> 5
c : -596.0000, 5 -> 4
d : 685.0000, 5 -> 0
a : -5.0000, 6 -> 4
b : -735.0000, 6 -> 3
c : 764.0000, 6 -> 6
d : 89.0000, 6 -> 7
a : -234.0000, 7 -> 4
b : 991.0000, 7 -> 7
c : -849.0000, 7 -> 3
d : -814.0000, 7 -> 3
b : -197.0000, 0 -> 0
b : -272.0000, 0 -> 6
c : 631.0000, 1 -> 7
a : -877.0000, 1 -> 5
d : 369.0000, 2 -> 0
b : -695.0000, 2 -> 6
d : 926.0000, 3 -> 4
d : -22.0000, 3 -> 2
a : -599.0000, 4 -> 0
b : -214.0000, 4 -> 3
b : -78.0000, 5 -> 2
a : -443.0000, 5 -> 0
b : -565.0000, 6 -> 6
d : -151.0000, 6 -> 4
b : 248.0000, 7 -> 6
c : -390.0000, 7 -> 7
c : 745.0000, 0 -> 1
