a : -581.0000, 0 -> 2
b : 605.0000, 0 -> 6
a : 582.0000, 1 -> 7
b : 946.0000, 1 -> 0
a : -375.0000, 2 -> 6
b : -50.0000, 2 -> 5
a : -323.0000, 3 -> 5
b : 755.0000, 3 -> 6
a : -921.0000, 4 -> 7
b : 782.0000, 4 -> 5
a : 269.0000, 5 -> 4
b : 970.0000, 5 -> 4
a : -54.0000, 6 -> 3
b : 289.0000, 6 -> 1
a : -591.0000, 7 -> 5
b : 641.0000, 7 -> 2
b : 890.0000, 0 -> 4
b : -445.0000, 1 -> 5
a : 816.0000, 2 -> 0
a : 604.0000, 3 -> 1
a : -622.0000, 4 -> 2
a : 0.0000, 5 -> 7
a : 446.0000, 6 -> 7
b : -924.0000, 7 -> 7
