a : -37.0000, 0 -> 0
b : -918.0000, 0 -> 7
c : 690.0000, 0 -> 1
d : 590.0000, 0 -> 0
a : 484.0000, 1 -> 0
b : -795.0000, 1 -> 7
c : -727.0000, 1 -> 4
d : -78.0000, 1 -> 3
a : 355.0000, 2 -> 6
b : -1.0000, 2 -> 6
c : -427.0000, 2 -> 0
d : 373.0000, 2 -> 2
a : 458.0000, 3 -> 2
b : 678.0000, 3 -> 2
c : -43.0000, 3 -> 7
d : 332.0000, 3 -> 4
a : 470.0000, 4 -> 6
b : 461.0000, 4 -> 0
c : 664.0000, 4 -> 4
d : -793.0000, 4 -> 4
a : 533.0000, 5 -> 3
b : 270.0000, 5 -> 4
c : -620.0000, 5 -> 7
d : -872.0000, 5 -> 2
a : -22.0000, 6 -> 7
b : 12.0000, 6 -> 6
c : 11.0000, 6 -> 3
d : 264.0000, 6 -> 0
a : -890.0000, 7 -> 0
b : -804.0000, 7 -> 4
c : -795.0000, 7 -> 0
d : 118.0000, 7 -> 2
b : -145.0000, 0 -> 2
a : 805.0000, 0 -> 2
a : 857.0000, 1 -> 3
a : 248.0000, 1 -> 5
b : -108.0000, 2 -> 3
d : 806.0000, 2 -> 5
b : -266.0000, 3 -> 3
c : -903.0000, 3 -> 3
a : -509.0000, 4 -> 5
b : 34.0000, 4 -> 4
d : -169.0000, 5 -> 4
c : -32.0000, 5 -> 6
c : 582.0000, 6 -> 2
b : 827.0000, 6 -> 0
d : -793.0000, 7 -> 5
b : -415.0000, 7 -> 3
