a : -388.0000, 0 -> 1
b : -248.0000, 0 -> 1
c : 571.0000, 0 -> 0
d : -61.0000, 0 -> 3
a : 650.0000, 1 -> 0
b : 80.0000, 1 -> 2
c : 505.0000, 1 -> 3
d : -961.0000, 1 -> 2
a : 239.0000, 2 -> 0
b : 881.0000, 2 -> 0
c : 384.0000, 2 -> 1
d : 329.0000, 2 -> 1
a : -769.0000, 3 -> 0
b : 828.0000, 3 -> 2
c : -438.0000, 3 -> 2
d : -562.0000, 3 -> 3
c : -593.0000, 0 -> 1
b : -566.0000, 0 -> 2
c : 423.0000, 1 -> 2
a : -485.0000, 1 -> 3
a : 906.0000, 2 -> 2
c : 930.0000, 2 -> 2
c : 75.0000, 3 -> 1
a : 706.0000, 3 -> 2
