a : -464.0000, 0 -> 0
b : 682.0000, 0 -> 3
c : 226.0000, 0 -> 1
d : -923.0000, 0 -> 3
a : 218.0000, 1 -> 3
b : -231.0000, 1 -> 3
c : 965.0000, 1 -> 2
d : -39.0000, 1 -> 3
a : 976.0000, 2 -> 1
b : -688.0000, 2 -> 2
c : 442.0000, 2 -> 1
d : -994.0000, 2 -> 3
a : 440.0000, 3 -> 1
b : -284.0000, 3 -> 3
c : -685.0000, 3 -> 1
d : 294.0000, 3 -> 0
b : 479.0000, 0 -> 2
c : 340.0000, 0 -> 3
d : 113.0000, 1 -> 0
c : 890.0000, 1 -> 0
a : 277.0000, 2 -> 2
b : -437.0000, 2 -> 1
c : 583.0000, 3 -> 3
b : -597.0000, 3 -> 0
