a : -967.0000, 0 -> 6
b : -756.0000, 0 -> 1
a : -926.0000, 1 -> 5
b : 146.0000, 1 -> 6
a : -845.0000, 2 -> 7
b : -265.0000, 2 -> 4
a : -714.0000, 3 -> 0
b : 452.0000, 3 -> 1
a : -525.0000, 4 -> 3
b : 188.0000, 4 -> 1
a : 434.0000, 5 -> 6
b : 215.0000, 5 -> 4
a : 294.0000, 6 -> 7
b : 485.0000, 6 -> 7
a : -596.0000, 7 -> 7
b : 386.0000, 7 -> 3
b : -506.0000, 0 -> 3
a : 61.0000, 1 -> 4
a : 501.0000, 2 -> 4
b : -922.0000, 3 -> 5
b : 712.0000, 4 -> 0
b : -150.0000, 5 -> 3
a : 189.0000, 6 -> 4
b : 479.0000, 7 -> 2
