a : 446.0000, 0 -> 0
b : 1000.0000, 0 -> 3
c : -320.0000, 0 -> 0
d : -820.0000, 0 -> 5
a : -820.0000, 1 -> 7
b : -871.0000, 1 -> 5
c : 321.0000, 1 -> 4
d : -344.0000, 1 -> 7
a : -493.0000, 2 -> 0
b : -65.0000, 2 -> 0
c : 367.0000, 2 -> 5
d : 658.0000, 2 -> 3
a : -30.0000, 3 -> 7
b : 391.0000, 3 -> 3
c : 406.0000, 3 -> 1
d : -89.0000, 3 -> 5
a : 402.0000, 4 -> 6
b : 481.0000, 4 -> 3
c : -25.0000, 4 -> 3
d : 194.0000, 4 -> 3
a : -957.0000, 5 -> 1
b : 240.0000, 5 -> 4
c : -152.0000, 5 -> 5
d : -784.0000, 5 -> 4
a : 863.0000, 6 -> 0
b : -162.0000, 6 -> 6
c : 836.0000, 6 -> 3
d : 783.0000, 6 -> 4
a : -187.0000, 7 -> 5
b : 691.0000, 7 -> 0
c : -574.0000, 7 -> 2
d : -43.0000, 7 -> 0
c : 622.0000, 0 -> 1
c : 451.0000, 0 -> 7
b : 204.0000, 1 -> 4
c : -952.0000, 1 -> 2
a : 281.0000, 2 -> 4
b : 186.0000, 2 -> 2
d : 277.0000, 3 -> 2
b : 678.0000, 3 -> 7
a : 754.0000, 4 -> 7
b : -5.0000, 4 -> 6
c : 599.0000, 5 -> 1
d : 451.0000, 5 -> 5
d : 294.0000, 6 -> 5
d : 916.0000, 6 -> 0
a : -12.0000, 7 -> 3
d : 507.0000, 7 -> 4
