a : -589.0000, 0 -> 2
b : 320.0000, 0 -> 5
c : -820.0000, 0 -> 2
d : -691.0000, 0 -> 7
a : 736.0000, 1 -> 2
b : 463.0000, 1 -> 6
c : 700.0000, 1 -> 4
d : 587.0000, 1 -> 5
a : -1000.0000, 2 -> 5
b : -972.0000, 2 -> 4
c : -533.0000, 2 -> 0
d : 546.0000, 2 -> 2
a : 100.0000, 3 -> 5
b : -310.0000, 3 -> 7
c : -30.0000, 3 -> 4
d : -328.0000, 3 -> 6
a : 450.0000, 4 -> 0
b : -549.0000, 4 -> 4
c : -406.0000, 4 -> 3
d : 877.0000, 4 -> 3
a : -481.0000, 5 -> 7
b : 368.0000, 5 -> 7
c : 927.0000, 5 -> 5
d : -373.0000, 5 -> 1
a : -792.0000, 6 -> 6
b : 794.0000, 6 -> 6
c : 446.0000, 6 -> 2
d : -628.0000, 6 -> 0
a : -643.0000, 7 -> 7
b : 189.0000, 7 -> 6
c : 440.0000, 7 -> 0
d : -496.0000, 7 -> 2
c : -200.0000, 0 -> 4
c : 546.0000, 0 -> 1
c : -605.0000, 1 -> 0
a : 620.0000, 1 -> 4
d : 973.0000, 2 -> 0
c : -73.0000, 2 -> 1
a : -595.0000, 3 -> 0
c : 791.0000, 3 -> 1
d : -827.0000, 4 -> 4
c : 242.0000, 4 -> 2
c : -253.0000, 5 -> 2
d : 72.0000, 5 -> 6
d : 969.0000, 6 -> 3
a : -160.0000, 6 -> 3
b : -974.0000, 7 -> 3
a : -237.0000, 7 -> 1
