a : -177.0000, 0 -> 4
b : -115.0000, 0 -> 6
c : -591.0000, 0 -> 3
d : 414.0000, 0 -> 5
a : -388.0000, 1 -> 6
b : 411.0000, 1 -> 6
c : 69.0000, 1 -> 5
d : 163.0000, 1 -> 1
a : -565.0000, 2 -> 2
b : 469.0000, 2 -> 3
c : -480.0000, 2 -> 6
d : 31.0000, 2 -> 6
a : 848.0000, 3 -> 7
b : 608.0000, 3 -> 3
c : 803.0000, 3 -> 4
d : 884.0000, 3 -> 6
a : 156.0000, 4 -> 3
b : -969.0000, 4 -> 2
c : -273.0000, 4 -> 0
d : -931.0000, 4 -> 7
a : -130.0000, 5 -> 4
b : 42.0000, 5 -> 4
c : 390.0000, 5 -> 2
d : 831.0000, 5 -> 0
a : -782.0000, 6 -> 4
b : -409.0000, 6 -> 6
c : -267.0000, 6 -> 7
d : -36.0000, 6 -> 5
a : -391.0000, 7 -> 6
b : -64.0000, 7 -> 6
c : -761.0000, 7 -> 1
d : -106.0000, 7 -> 7
c : -511.0000, 0 -> 1
b : -438.0000, 0 -> 1
d : 765.0000, 1 -> 4
b : 844.0000, 1 -> 4
d : 548.0000, 2 -> 1
b : 485.0000, 2 -> 1
c : 741.0000, 3 -> 1
d : -386.0000, 3 -> 5
d : 363.0000, 4 -> 5
b : -85.0000, 4 -> 7
b : -834.0000, 5 -> 7
c : 494.0000, 5 -> 4
c : -755.0000, 6 -> 2
a : 372.0000, 6 -> 1
c : -923.0000, 7 -> 2
d : 313.0000, 7 -> 0
