a : 204.0000, 0 -> 6
b : 811.0000, 0 -> 2
c : 551.0000, 0 -> 7
d : -207.0000, 0 -> 5
a : -555.0000, 1 -> 3
b : 548.0000, 1 -> 4
c : 561.0000, 1 -> 0
d : 840.0000, 1 -> 2
a : 150.0000, 2 -> 4
b : -80.0000, 2 -> 5
c : 149.0000, 2 -> 1
d : -347.0000, 2 -> 7
a : 786.0000, 3 -> 4
b : 436.0000, 3 -> 3
c : 48.0000, 3 -> 7
d : -799.0000, 3 -> 4
a : 721.0000, 4 -> 1
b : -348.0000, 4 -> 6
c : 138.0000, 4 -> 1
d : -891.0000, 4 -> 1
a : -776.0000, 5 -> 5
b : -796.0000, 5 -> 4
c : -735.0000, 5 -> 4
d : 458.0000, 5 -> 1
a : 114.0000, 6 -> 0
b : 113.0000, 6 -> 7
c : -929.0000, 6 -> 5
d : 377.0000, 6 -> 5
a : 985.0000, 7 -> 6
b : 242.0000, 7 -> 5
c : -388.0000, 7 -> 1
d : -187.0000, 7 -> 7
c : -725.0000, 0 -> 6
c : -394.0000, 0 -> 3
b : 136.0000, 1 -> 1
c : 31.0000, 1 -> 7
b : 726.0000, 2 -> 4
b : 894.0000, 2 -> 0
a : 791.0000, 3 -> 3
a : 386.0000, 3 -> 7
d : -425.0000, 4 -> 6
b : -817.0000, 4 -> 7
b : -72.0000, 5 -> 3
c : 939.0000, 5 -> 2
c : 726.0000, 6 -> 7
d : 517.0000, 6 -> 6
b : -170.0000, 7 -> 3
d : -836.0000, 7 -> 4
