a : 733.0000, 0 -> 2
b : 518.0000, 0 -> 1
c : -439.0000, 0 -> 7
d : -953.0000, 0 -> 5
a : 932.0000, 1 -> 7
b : -842.0000, 1 -> 1
c : -150.0000, 1 -> 3
d : 11.0000, 1 -> 7
a : 572.0000, 2 -> 2
b : -105.0000, 2 -> 0
c : -588.0000, 2 -> 1
d : 425.0000, 2 -> 3
a : -391.0000, 3 -> 1
b : -728.0000, 3 -> 0
c : -287.0000, 3 -> 1
d : 382.0000, 3 -> 3
a : 352.0000, 4 -> 2
b : -530.0000, 4 -> 6
c : 121.0000, 4 -> 5
d : -142.0000, 4 -> 7
a : 251.0000, 5 -> 0
b : -209.0000, 5 -> 6
c : -859.0000, 5 -> 7
d : -968.0000, 5 -> 3
a : -952.0000, 6 -> 4
b : 94.0000, 6 -> 0
c : -893.0000, 6 -> 1
d : -839.0000, 6 -> 1
a : -675.0000, 7 -> 6
b : -204.0000, 7 -> 0
c : -832.0000, 7 -> 2
d : 49.0000, 7 -> 1
d : 124.0000, 0 -> 3
b : -512.0000, 0 -> 7
b : 167.0000, 1 -> 5
c : 590.0000, 1 -> 7
a : -251.0000, 2 -> 3
b : -689.0000, 2 -> 4
a : 576.0000, 3 -> 4
a : 51.0000, 3 -> 7
c : -880.0000, 4 -> 0
c : 995.0000, 4 -> 6
d : -245.0000, 5 -> 1
a : 235.0000, 5 -> 2
b : 245.0000, 6 -> 2
b : -38.0000, 6 -> 4
c : -409.0000, 7 -> 6
b : -414.0000, 7 -> 1
