a : -941.0000, 0 -> 0
b : 222.0000, 0 -> 0
a : -566.0000, 1 -> 1
b : -698.0000, 1 -> 2
a : -403.0000, 2 -> 6
b : -915.0000, 2 -> 4
a : -621.0000, 3 -> 0
b : 532.0000, 3 -> 6
a : -57.0000, 4 -> 6
b : 867.0000, 4 -> 7
a : -151.0000, 5 -> 1
b : 530.0000, 5 -> 3
a : 8.0000, 6 -> 5
b : 6.0000, 6 -> 1
a : -641.0000, 7 -> 0
b : 769.0000, 7 -> 2
a : -354.0000, 0 -> 5
b : -353.0000, 1 -> 4
a : -526.0000, 2 -> 0
b : 923.0000, 3 -> 5
b : 846.0000, 4 -> 3
b : 776.0000, 5 -> 0
b : 807.0000, 6 -> 2
b : -983.0000, 7 -> 0
