a : -708.0000, 0 -> 6
b : 260.0000, 0 -> 7
a : 825.0000, 1 -> 3
b : -119.0000, 1 -> 7
a : 380.0000, 2 -> 5
b : -24.0000, 2 -> 3
a : 458.0000, 3 -> 0
b : -854.0000, 3 -> 2
a : -713.0000, 4 -> 3
b : -378.0000, 4 -> 6
a : -802.0000, 5 -> 7
b : 965.0000, 5 -> 5
a : -618.0000, 6 -> 2
b : -439.0000, 6 -> 7
a : -966.0000, 7 -> 1
b : -219.0000, 7 -> 2
a : -75.0000, 0 -> 0
a : 871.0000, 1 -> 2
b : 988.0000, 2 -> 6
a : -827.0000, 3 -> 3
b : 48.0000, 4 -> 5
b : -710.0000, 5 -> 7
b : -219.0000, 6 -> 1
b : -911.0000, 7 -> 4
