a : -861.0000, 0 -> 2
b : -695.0000, 0 -> 3
a : -918.0000, 1 -> 3
b : 625.0000, 1 -> 5
a : -416.0000, 2 -> 7
b : 741.0000, 2 -> 1
a : -701.0000, 3 -> 2
b : -739.0000, 3 -> 3
a : 880.0000, 4 -> 1
b : 937.0000, 4 -> 1
a : 275.0000, 5 -> 7
b : 309.0000, 5 -> 5
a : 621.0000, 6 -> 2
b : -897.0000, 6 -> 7
a : 118.0000, 7 -> 3
b : -580.0000, 7 -> 2
b : 912.0000, 0 -> 0
a : -930.0000, 1 -> 5
b : 900.0000, 2 -> 3
b : -396.0000, 3 -> 0
a : -772.0000, 4 -> 6
b : -438.0000, 5 -> 6
a : 718.0000, 6 -> 0
b : 380.0000, 7 -> 3
b : 850.0000, 6 -> 4
