a : -942.0000, 0 -> 1
b : 829.0000, 0 -> 0
c : -67.0000, 0 -> 1
d : 288.0000, 0 -> 1
a : -451.0000, 1 -> 3
b : 782.0000, 1 -> 1
c : 265.0000, 1 -> 3
d : -912.0000, 1 -> 3
a : 839.0000, 2 -> 1
b : -314.0000, 2 -> 1
c : 489.0000, 2 -> 1
d : -941.0000, 2 -> 3
a : -899.0000, 3 -> 2
b : 399.0000, 3 -> 0
c : 536.0000, 3 -> 2
d : -442.0000, 3 -> 1
c : 974.0000, 0 -> 0
d : 902.0000, 0 -> 0
a : -467.0000, 1 -> 0
c : 879.0000, 1 -> 1
b : -409.0000, 2 -> 3
d : 190.0000, 2 -> 1
a : 187.0000, 3 -> 0
a : -876.0000, 3 -> 3
