a : 214.0000, 0 -> 2
b : -541.0000, 0 -> 0
c : 397.0000, 0 -> 1
d : 287.0000, 0 -> 0
a : -181.0000, 1 -> 2
b : -590.0000, 1 -> 2
c : -67.0000, 1 -> 2
d : 918.0000, 1 -> 0
a : 566.0000, 2 -> 2
b : -698.0000, 2 -> 0
c : 179.0000, 2 -> 2
d : -87.0000, 2 -> 2
a : -316.0000, 3 -> 3
b : 11.0000, 3 -> 2
c : 905.0000, 3 -> 1
d : 504.0000, 3 -> 0
c : 175.0000, 0 -> 3
a : 631.0000, 0 -> 1
b : 232.0000, 1 -> 3
a : 37.0000, 1 -> 0
c : 50.0000, 2 -> 1
c : -98.0000, 2 -> 3
a : -892.0000, 3 -> 2
b : 171.0000, 3 -> 0
