a : -259.0000, 0 -> 3
b : -660.0000, 0 -> 0
c : -626.0000, 0 -> 3
d : 375.0000, 0 -> 2
a : 702.0000, 1 -> 3
b : -251.0000, 1 -> 1
c : -760.0000, 1 -> 0
d : 887.0000, 1 -> 0
a : 628.0000, 2 -> 2
b : 799.0000, 2 -> 2
c : -871.0000, 2 -> 2
d : -897.0000, 2 -> 2
a : 836.0000, 3 -> 1
b : 298.0000, 3 -> 1
c : 778.0000, 3 -> 1
d : 789.0000, 3 -> 1
c : -199.0000, 0 -> 1
a : 741.0000, 0 -> 2
d : 194.0000, 1 -> 3
a : 442.0000, 1 -> 1
d : 722.0000, 2 -> 3
b : 155.0000, 2 -> 1
c : 598.0000, 3 -> 3
b : -663.0000, 3 -> 2
