a : -634.0000, 0 -> 1
b : 274.0000, 0 -> 3
c : 215.0000, 0 -> 3
d : 495.0000, 0 -> 2
a : -77.0000, 1 -> 1
b : -593.0000, 1 -> 0
c : -316.0000, 1 -> 1
d : -781.0000, 1 -> 0
a : 653.0000, 2 -> 0
b : 247.0000, 2 -> 0
c : 529.0000, 2 -> 2
d : -770.0000, 2 -> 1
a : -119.0000, 3 -> 3
b : -89.0000, 3 -> 0
c : 0.0000, 3 -> 1
d : 818.0000, 3 -> 3
b : 16.0000, 0 -> 0
c : 154.0000, 0 -> 2
c : 882.0000, 1 -> 0
d : -878.0000, 1 -> 2
a : -73.0000, 2 -> 1
c : 263.0000, 2 -> 0
b : -203.0000, 3 -> 1
d : 576.0000, 3 -> 1
