a : 587.0000, 0 -> 3
b : -756.0000, 0 -> 3
c : 876.0000, 0 -> 3
d : -940.0000, 0 -> 6
a : 882.0000, 1 -> 4
b : -740.0000, 1 -> 5
c : -909.0000, 1 -> 7
d : 76.0000, 1 -> 5
a : -638.0000, 2 -> 7
b : 689.0000, 2 -> 1
c : 215.0000, 2 -> 7
d : -530.0000, 2 -> 2
a : 748.0000, 3 -> 2
b : -387.0000, 3 -> 5
c : -137.0000, 3 -> 5
d : 375.0000, 3 -> 3
a : 581.0000, 4 -> 2
b : -565.0000, 4 -> 2
c : -472.0000, 4 -> 6
d : -460.0000, 4 -> 0
a : -335.0000, 5 -> 4
b : 908.0000, 5 -> 1
c : -854.0000, 5 -> 1
d : 982.0000, 5 -> 0
a : 582.0000, 6 -> 3
b : -622.0000, 6 -> 3
c : 238.0000, 6 -> 7
d : -490.0000, 6 -> 4
a : 426.0000, 7 -> 0
b : 220.0000, 7 -> 3
c : 946.0000, 7 -> 3
d : -273.0000, 7 -> 6
a : -884.0000, 0 -> 5
b : 236.0000, 0 -> 7
d : 409.0000, 1 -> 1
d : 448.0000, 1 -> 2
d : -945.0000, 2 -> 5
b : 802.0000, 2 -> 4
c : -428.0000, 3 -> 4
d : 514.0000, 3 -> 4
d : -912.0000, 4 -> 3
c : -123.0000, 4 -> 2
a : -284.0000, 5 -> 3
b : 141.0000, 5 -> 5
a : 197.0000, 6 -> 4
a : -323.0000, 6 -> 6
d : -360.0000, 7 -> 4
d : 417.0000, 7 -> 5
