a : -305.0000, 0 -> 3
b : -709.0000, 0 -> 7
c : -626.0000, 0 -> 0
d : -140.0000, 0 -> 1
a : -572.0000, 1 -> 5
b : -270.0000, 1 -> 5
c : -245.0000, 1 -> 3
d : 981.0000, 1 -> 3
a : 538.0000, 2 -> 7
b : -314.0000, 2 -> 4
c : -970.0000, 2 -> 5
d : -521.0000, 2 -> 2
a : 467.0000, 3 -> 5
b : -411.0000, 3 -> 2
c : -708.0000, 3 -> 0
d : -73.0000, 3 -> 1
a : -55.0000, 4 -> 1
b : -514.0000, 4 -> 4
c : 171.0000, 4 -> 1
d : 82.0000, 4 -> 7
a : 838.0000, 5 -> 4
b : 136.0000, 5 -> 7
c : 320.0000, 5 -> 7
d : 407.0000, 5 -> 1
a : 750.0000, 6 -> 2
b : 289.0000, 6 -> 5
c : -219.0000, 6 -> 0
d : -513.0000, 6 -> 1
a : 548.0000, 7 -> 4
b : -843.0000, 7 -> 6
c : -326.0000, 7 -> 5
d : -56.0000, 7 -> 1
c : -410.0000, 0 -> 4
a : 617.0000, 0 -> 0
b : 19.0000, 1 -> 2
c : 608.0000, 1 -> 2
b : -69.0000, 2 -> 2
b : -449.0000, 2 -> 5
d : 935.0000, 3 -> 6
c : -995.0000, 3 -> 6
b : -172.0000, 4 -> 5
a : -756.0000, 4 -> 4
b : -599.0000, 5 -> 2
d : -45.0000, 5 -> 0
b : -816.0000, 6 -> 6
a : -749.0000, 6 -> 1
a : 419.0000, 7 -> 2
b : 39.0000, 7 -> 3
