a : 874.0000, 0 -> 1
b : 219.0000, 0 -> 0
c : 496.0000, 0 -> 3
d : 765.0000, 0 -> 0
a : 309.0000, 1 -> 0
b : -284.0000, 1 -> 3
c : 102.0000, 1 -> 2
d : -222.0000, 1 -> 3
a : -360.0000, 2 -> 0
b : -576.0000, 2 -> 1
c : 565.0000, 2 -> 3
d : -521.0000, 2 -> 2
a : 530.0000, 3 -> 2
b : 203.0000, 3 -> 1
c : -152.0000, 3 -> 0
d : -47.0000, 3 -> 2
a : 204.0000, 0 -> 2
d : 679.0000, 0 -> 3
d : -250.0000, 1 -> 0
a : -483.0000, 1 -> 3
d : 273.0000, 2 -> 1
b : -302.0000, 2 -> 0
c : 494.0000, 3 -> 2
c : 312.0000, 3 -> 3
