a : -23.0000, 0 -> 6
b : -870.0000, 0 -> 6
a : 88.0000, 1 -> 3
b : -713.0000, 1 -> 1
a : 45.0000, 2 -> 5
b : 258.0000, 2 -> 7
a : 84.0000, 3 -> 0
b : 749.0000, 3 -> 1
a : 797.0000, 4 -> 7
b : 953.0000, 4 -> 6
a : -223.0000, 5 -> 7
b : 412.0000, 5 -> 0
a : -158.0000, 6 -> 7
b : -382.0000, 6 -> 5
a : -520.0000, 7 -> 3
b : 219.0000, 7 -> 6
b : -494.0000, 0 -> 5
b : -272.0000, 1 -> 3
a : 148.0000, 2 -> 4
a : 291.0000, 3 -> 4
a : -704.0000, 4 -> 2
b : -4.0000, 5 -> 7
a : 502.0000, 6 -> 3
a : -748.0000, 7 -> 6
