a : 508.0000, 0 -> 3
b : 279.0000, 0 -> 2
c : 353.0000, 0 -> 2
d : -62.0000, 0 -> 3
a : -558.0000, 1 -> 1
b : -164.0000, 1 -> 1
c : -111.0000, 1 -> 1
d : -449.0000, 1 -> 0
a : -221.0000, 2 -> 1
b : -36.0000, 2 -> 0
c : -257.0000, 2 -> 2
d : 842.0000, 2 -> 0
a : 558.0000, 3 -> 1
b : 323.0000, 3 -> 1
c : 811.0000, 3 -> 2
d : 13.0000, 3 -> 3
a : -217.0000, 0 -> 0
d : 331.0000, 0 -> 1
b : -764.0000, 1 -> 2
c : -621.0000, 1 -> 2
d : 887.0000, 2 -> 1
c : 173.0000, 2 -> 3
c : -340.0000, 3 -> 0
b : -225.0000, 3 -> 0
