a : 538.0000, 0 -> 2
b : -760.0000, 0 -> 4
c : -348.0000, 0 -> 5
d : 724.0000, 0 -> 4
a : 942.0000, 1 -> 3
b : 678.0000, 1 -> 0
c : 168.0000, 1 -> 4
d : 90.0000, 1 -> 6
a : -537.0000, 2 -> 6
b : -564.0000, 2 -> 4
c : 608.0000, 2 -> 3
d : -13.0000, 2 -> 7
a : -547.0000, 3 -> 4
b : -789.0000, 3 -> 6
c : 945.0000, 3 -> 5
d : -586.0000, 3 -> 5
a : -791.0000, 4 -> 3
b : -54.0000, 4 -> 7
c : -351.0000, 4 -> 1
d : 164.0000, 4 -> 0
a : 83.0000, 5 -> 1
b : 894.0000, 5 -> 1
c : 961.0000, 5 -> 6
d : 315.0000, 5 -> 3
a : -174.0000, 6 -> 3
b : -888.0000, 6 -> 6
c : -929.0000, 6 -> 2
d : -88.0000, 6 -> 7
a : 459.0000, 7 -> 5
b : 243.0000, 7 -> 2
c : 494.0000, 7 -> 7
d : -613.0000, 7 -> 4
c : -583.0000, 0 -> 7
b : -850.0000, 0 -> 0
d : 389.0000, 1 -> 5
c : 169.0000, 1 -> 3
c : 529.0000, 2 -> 1
d : 839.0000, 2 -> 2
b : -301.0000, 3 -> 1
c : -70.0000, 3 -> 2
b : 717.0000, 4 -> 2
c : 556.0000, 4 -> 4
d : -144.0000, 5 -> 2
c : 877.0000, 5 -> 0
b : 379.0000, 6 -> 3
c : -178.0000, 6 -> 0
a : -987.0000, 7 -> 3
c : 514.0000, 7 -> 1
