a : -551.0000, 0 -> 5
b : -537.0000, 0 -> 2
c : 292.0000, 0 -> 5
d : 741.0000, 0 -> 4
a : 833.0000, 1 -> 1
b : 841.0000, 1 -> 3
c : 727.0000, 1 -> 4
d : -517.0000, 1 -> 2
a : 824.0000, 2 -> 4
b : -651.0000, 2 -> 6
c : -778.0000, 2 -> 6
d : 366.0000, 2 -> 7
a : 265.0000, 3 -> 1
b : -921.0000, 3 -> 3
c : -104.0000, 3 -> 3
d : 349.0000, 3 -> 7
a : 274.0000, 4 -> 2
b : -246.0000, 4 -> 6
c : -148.0000, 4 -> 0
d : 21.0000, 4 -> 5
a : -994.0000, 5 -> 0
b : -139.0000, 5 -> 1
c : -478.0000, 5 -> 3
d : -861.0000, 5 -> 0
a : -960.0000, 6 -> 1
b : 217.0000, 6 -> 6
c : 748.0000, 6 -> 6
d : 228.0000, 6 -> 5
a : -905.0000, 7 -> 4
b : 811.0000, 7 -> 7
c : -774.0000, 7 -> 0
d : 292.0000, 7 -> 6
c : -86.0000, 0 -> 0
a : -330.0000, 0 -> 4
b : -335.0000, 1 -> 0
c : 719.0000, 1 -> 7
c : 693.0000, 2 -> 4
d : 959.0000, 2 -> 3
c : -610.0000, 3 -> 2
d : -716.0000, 3 -> 4
d : 598.0000, 4 -> 6
c : 282.0000, 4 -> 4
a : -128.0000, 5 -> 7
b : -537.0000, 5 -> 2
c : 430.0000, 6 -> 3
d : -749.0000, 6 -> 4
c : 669.0000, 7 -> 6
c : 937.0000, 7 -> 3
