a : 194.0000, 0 -> 7
b : -674.0000, 0 -> 3
c : 381.0000, 0 -> 7
d : 275.0000, 0 -> 4
a : 376.0000, 1 -> 4
b : 123.0000, 1 -> 4
c : -282.0000, 1 -> 2
d : -543.0000, 1 -> 4
a : 559.0000, 2 -> 7
b : 268.0000, 2 -> 5
c : -184.0000, 2 -> 5
d : -209.0000, 2 -> 7
a : -839.0000, 3 -> 1
b : -82.0000, 3 -> 6
c : 183.0000, 3 -> 5
d : 362.0000, 3 -> 6
a : -344.0000, 4 -> 1
b : -898.0000, 4 -> 6
c : 124.0000, 4 -> 1
d : 301.0000, 4 -> 0
a : 910.0000, 5 -> 5
b : -808.0000, 5 -> 0
c : -548.0000, 5 -> 3
d : -296.0000, 5 -> 2
a : -291.0000, 6 -> 2
b : -352.0000, 6 -> 3
c : 94.0000, 6 -> 5
d : -744.0000, 6 -> 4
a : 363.0000, 7 -> 2
b : 842.0000, 7 -> 5
c : -526.0000, 7 -> 5
d : -381.0000, 7 -> 6
b : 445.0000, 0 -> 6
a : -245.0000, 0 -> 0
c : 762.0000, 1 -> 5
a : -432.0000, 1 -> 2
c : -691.0000, 2 -> 4
c : 363.0000, 2 -> 2
c : 409.0000, 3 -> 0
c : 307.0000, 3 -> 6
a : -295.0000, 4 -> 7
c : -298.0000, 4 -> 0
c : 952.0000, 5 -> 4
d : 772.0000, 5 -> 6
d : -694.0000, 6 -> 5
c : 960.0000, 6 -> 0
b : 911.0000, 7 -> 4
d : -317.0000, 7 -> 2
