a : -190.0000, 0 -> 3
b : -600.0000, 0 -> 3
c : 146.0000, 0 -> 3
d : -341.0000, 0 -> 1
a : -721.0000, 1 -> 0
b : 646.0000, 1 -> 3
c : -240.0000, 1 -> 1
d : 948.0000, 1 -> 2
a : -943.0000, 2 -> 2
b : 588.0000, 2 -> 1
c : -916.0000, 2 -> 2
d : 359.0000, 2 -> 1
a : -885.0000, 3 -> 1
b : -516.0000, 3 -> 3
c : -964.0000, 3 -> 1
d : 605.0000, 3 -> 1
c : -161.0000, 0 -> 2
d : -465.0000, 0 -> 0
b : 187.0000, 1 -> 0
c : -94.0000, 1 -> 3
d : -66.0000, 2 -> 3
c : 177.0000, 2 -> 1
c : 817.0000, 3 -> 0
c : -596.0000, 3 -> 3
