a : 759.0000, 0 -> 2
b : 150.0000, 0 -> 5
a : -172.0000, 1 -> 4
b : 439.0000, 1 -> 7
a : 75.0000, 2 -> 7
b : -292.0000, 2 -> 7
a : 803.0000, 3 -> 0
b : -201.0000, 3 -> 2
a : -11.0000, 4 -> 1
b : -757.0000, 4 -> 4
a : -74.0000, 5 -> 5
b : -203.0000, 5 -> 3
a : 926.0000, 6 -> 4
b : 785.0000, 6 -> 0
a : 264.0000, 7 -> 7
b : -279.0000, 7 -> 5
a : -292.0000, 0 -> 3
a : -494.0000, 1 -> 2
a : -472.0000, 2 -> 2
b : -937.0000, 3 -> 7
a : 594.0000, 4 -> 7
a : 534.0000, 5 -> 3
b : -128.0000, 6 -> 4
a : 935.0000, 7 -> 3
b : -395.0000, 7 -> 6
