a : -866.0000, 0 -> 6
b : -142.0000, 0 -> 2
c : 793.0000, 0 -> 3
d : 66.0000, 0 -> 5
a : -243.0000, 1 -> 1
b : -487.0000, 1 -> 3
c : -324.0000, 1 -> 0
d : 300.0000, 1 -> 5
a : 359.0000, 2 -> 3
b : -528.0000, 2 -> 1
c : -392.0000, 2 -> 0
d : 427.0000, 2 -> 4
a : -863.0000, 3 -> 1
b : 537.0000, 3 -> 1
c : -588.0000, 3 -> 7
d : -510.0000, 3 -> 7
a : -957.0000, 4 -> 6
b : -843.0000, 4 -> 4
c : -693.0000, 4 -> 3
d : -669.0000, 4 -> 4
a : -925.0000, 5 -> 2
b : -34.0000, 5 -> 5
c : -494.0000, 5 -> 3
d : 763.0000, 5 -> 0
a : 497.0000, 6 -> 2
b : 339.0000, 6 -> 5
c : 552.0000, 6 -> 1
d : 314.0000, 6 -> 3
a : -497.0000, 7 -> 2
b : -900.0000, 7 -> 1
c : -779.0000, 7 -> 1
d : -785.0000, 7 -> 0
d : -131.0000, 0 -> 7
b : -655.0000, 0 -> 6
d : 671.0000, 1 -> 1
b : -793.0000, 1 -> 0
d : 642.0000, 2 -> 6
d : -592.0000, 2 -> 2
c : -776.0000, 3 -> 0
c : 139.0000, 3 -> 5
c : 848.0000, 4 -> 0
b : 885.0000, 4 -> 2
c : -97.0000, 5 -> 6
d : 196.0000, 5 -> 5
b : -393.0000, 6 -> 2
c : 903.0000, 6 -> 6
a : 418.0000, 7 -> 6
a : 372.0000, 7 -> 4
