a : -155.0000, 0 -> 0
b : -517.0000, 0 -> 6
a : -531.0000, 1 -> 4
b : -610.0000, 1 -> 6
a : 885.0000, 2 -> 6
b : 102.0000, 2 -> 4
a : 217.0000, 3 -> 5
b : -934.0000, 3 -> 0
a : 296.0000, 4 -> 4
b : -649.0000, 4 -> 2
a : 501.0000, 5 -> 1
b : -151.0000, 5 -> 1
a : -435.0000, 6 -> 6
b : 534.0000, 6 -> 0
a : -315.0000, 7 -> 5
b : 227.0000, 7 -> 0
b : 497.0000, 0 -> 1
b : 273.0000, 1 -> 2
b : 520.0000, 2 -> 5
a : 52.0000, 3 -> 4
a : 755.0000, 4 -> 2
b : -700.0000, 5 -> 2
b : -302.0000, 6 -> 1
a : -437.0000, 7 -> 4
b : -33.0000, 4 -> 3
b : 483.0000, 5 -> 7
