a : -188.0000, 0 -> 3
b : -309.0000, 0 -> 4
a : -927.0000, 1 -> 3
b : -193.0000, 1 -> 2
a : 40.0000, 2 -> 1
b : -105.0000, 2 -> 1
a : -681.0000, 3 -> 7
b : 273.0000, 3 -> 7
a : 921.0000, 4 -> 4
b : 725.0000, 4 -> 2
a : 451.0000, 5 -> 1
b : 663.0000, 5 -> 4
a : -309.0000, 6 -> 3
b : 254.0000, 6 -> 1
a : 742.0000, 7 -> 1
b : 59.0000, 7 -> 3
b : 34.0000, 0 -> 1
b : -267.0000, 1 -> 6
a : -433.0000, 2 -> 2
b : -181.0000, 3 -> 5
b : -154.0000, 4 -> 5
b : 278.0000, 5 -> 2
a : 649.0000, 6 -> 2
a : -672.0000, 7 -> 5
